,iter,method,n,mse_train,mse_val,mse_test,R2_train,R2_val,R2_test,early_stopping,optimizer,residual_connection,depth,n_epochs,learning_rate,lr,weight_decay,batch_size,type_width,width,mode,verbose,mlp_depth,init_type,max_iter,order0,n_iter_no_change,add_mask,imputation_type,mdm,n_features,missing_rate,prop_latent,snr,masking,prop_for_masking,link,curvature,sm_type,sm_param,perm,width_factor,max_leaf_nodes,min_samples_leaf
2290,0,NeuMiss_uniform_,100000,0.515238434846419,0.5394205973456745,0.541122549570298,0.5963248269436774,0.5735026455687144,0.5745724414995823,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2291,1,NeuMiss_uniform_,100000,0.5084662217374256,0.5272724408540629,0.5211845615782309,0.6023495769114459,0.5995621942883126,0.6027758795580771,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2292,2,NeuMiss_uniform_,100000,0.5310783165347323,0.5457500595994647,0.5667277672881472,0.5835141162051741,0.5671327235637738,0.5581273447108483,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2293,3,NeuMiss_uniform_,100000,0.512135480739117,0.5200455666542554,0.5365339177826485,0.6006548354192613,0.5890082921579154,0.5731940802314959,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2294,4,NeuMiss_uniform_,100000,0.5301951204395682,0.5356210085896492,0.5509614031904949,0.5867965431594925,0.5755935972246573,0.5692500277260423,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2295,5,NeuMiss_uniform_,100000,0.5522488841096365,0.5564008073809235,0.5709357891304404,0.5677420178320187,0.5471685166041895,0.556725133013688,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2296,6,NeuMiss_uniform_,100000,0.5610797407202683,0.5995745441533531,0.5903984096202897,0.5604684691899898,0.5189877799121998,0.5401837508472472,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2297,7,NeuMiss_uniform_,100000,0.5119141965117093,0.5190435146473644,0.5314357315070514,0.6013921710791781,0.5851035432502792,0.5814314071967843,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2298,8,NeuMiss_uniform_,100000,0.5809608326072387,0.5939414202146519,0.6016877274326753,0.5448194805016979,0.5279703540586402,0.5236237881512898,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2299,9,NeuMiss_uniform_,100000,0.5242004173588491,0.5349323939542456,0.5512571841922097,0.5905993248337651,0.5869086292364646,0.5700010766304887,True,adam,True,20.0,1000.0,,0.01,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2300,0,NeuMiss_uniform_,100000,0.3475229287736895,0.36845453967571745,0.3557997046625859,0.7284038523449536,0.707377110064876,0.7165771263288796,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2301,1,NeuMiss_uniform_,100000,0.3622914401380414,0.3927731475311583,0.37578485639020737,0.7166833187055084,0.696130619253162,0.7071420659050778,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2302,2,NeuMiss_uniform_,100000,0.36586320077748935,0.38041893194126986,0.38931847675303854,0.7134288007895734,0.7026053514784599,0.6941040872347963,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2303,3,NeuMiss_uniform_,100000,0.3593535067810634,0.3700709490943257,0.3675200726222962,0.7192571201611089,0.7156678348270518,0.7130363640859958,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2304,4,NeuMiss_uniform_,100000,0.36687208460048465,0.3780740941690172,0.38399443383694387,0.7142686835631573,0.7086313564194491,0.7004025145976989,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2305,5,NeuMiss_uniform_,100000,0.35968113129627355,0.3614022434784275,0.36558183548194956,0.7176486147311374,0.717273326782553,0.7195577809974048,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2306,6,NeuMiss_uniform_,100000,0.35877793465923374,0.3546325273682115,0.3731728660447563,0.7208910818857542,0.7107114135428362,0.7095945643243076,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2307,7,NeuMiss_uniform_,100000,0.3411803648236343,0.35204838404624134,0.34075939480800055,0.7335468558182867,0.7207034870602496,0.7359411276566279,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2308,8,NeuMiss_uniform_,100000,0.37455955892162485,0.3825886607120014,0.382256048704857,0.7082877484805392,0.699952514365259,0.6976591208258432,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2309,9,NeuMiss_uniform_,100000,0.33972245571720094,0.3741775571705891,0.3594547999000785,0.7334504410102642,0.7068856574502438,0.7188410103111176,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2310,0,NeuMiss_uniform_,100000,0.4501481040660715,0.523472640409761,0.5243840227723492,0.6473213147151733,0.5861120295544586,0.5877321787794276,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2311,1,NeuMiss_uniform_,100000,0.4945648777746968,0.5230059335011356,0.5192629492186869,0.6132212436455504,0.6028023993703223,0.6042404486102355,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2312,2,NeuMiss_uniform_,100000,0.5181279260525846,0.5341507171115892,0.5577373951488531,0.5936701603469097,0.5763328614343268,0.5651370587896851,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2313,3,NeuMiss_uniform_,100000,0.4899962852784847,0.5125519962009487,0.5297877682112714,0.617918198313298,0.5949304565141151,0.5785605565664997,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2314,4,NeuMiss_uniform_,100000,0.5041105836181482,0.5312336718076062,0.5393835145243093,0.6071253247140235,0.5790699616531807,0.578301796494364,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2315,5,NeuMiss_uniform_,100000,0.5304897614567241,0.5466390433751447,0.5605803148568411,0.5847733866990787,0.5551132104591542,0.5647651290493212,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2316,6,NeuMiss_uniform_,100000,0.5419032765575262,0.5957447503824942,0.5858552723087123,0.5754906844604134,0.5220602545897239,0.5437220536677765,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2317,7,NeuMiss_uniform_,100000,0.4373470486433695,0.4978117847384276,0.5086478404240754,0.6594547314128354,0.6020750866012635,0.5993795708938421,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2318,8,NeuMiss_uniform_,100000,0.5523042199973061,0.5809779035558121,0.586460408823085,0.5672718233839402,0.5382729932926837,0.5356797634107513,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2319,9,NeuMiss_uniform_,100000,0.5096342876020341,0.533594008731167,0.5487367071871329,0.6019754763199565,0.5879421717787741,0.5719671324564075,True,adam,True,20.0,1000.0,,0.005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2320,0,NeuMiss_uniform_,100000,0.27261053365202137,0.33266820108755724,0.3247578370740107,0.786949393493714,0.7357982602753763,0.7413044524080729,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2321,1,NeuMiss_uniform_,100000,0.2904434769482425,0.35684650084298564,0.33853347558072294,0.7728693728969809,0.7239253092671463,0.7361729388647926,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2322,2,NeuMiss_uniform_,100000,0.27334385958418717,0.3666772300440049,0.3599546568555503,0.7858968120560252,0.7133480045450948,0.717175872999316,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2323,3,NeuMiss_uniform_,100000,0.3112974693589275,0.35789827703416616,0.3523801793080145,0.7568006256089508,0.725020317671965,0.724857756049208,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2324,4,NeuMiss_uniform_,100000,0.26918943825953473,0.3494561905200186,0.34779920725046476,0.7903469470877005,0.7306861861391494,0.7286425043301552,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2325,5,NeuMiss_uniform_,100000,0.2640262484224598,0.32723971879086194,0.32450714723839885,0.7927381491468448,0.7439988303673165,0.7510666679219301,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2326,6,NeuMiss_uniform_,100000,0.2891811873747282,0.3513627946624812,0.35762144712146093,0.7750334105027545,0.7133786712801711,0.7216967748511928,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2327,7,NeuMiss_uniform_,100000,0.2891592933742339,0.32982352781344565,0.3254113507735111,0.7741739829349352,0.7383355090427501,0.747834525937568,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2328,8,NeuMiss_uniform_,100000,0.3178376805529121,0.36487543039689596,0.3633250533358216,0.7524635449733273,0.7138442230443023,0.712632366646043,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2329,9,NeuMiss_uniform_,100000,0.2606756982108878,0.3490261646420593,0.33496200136302784,0.7954712995031034,0.7265881589603753,0.7379988306914402,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2330,0,NeuMiss_uniform_,100000,0.47181080067505327,0.5225746637668117,0.5306017910256328,0.6303491864516754,0.5868220222103631,0.5828438037349644,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2331,1,NeuMiss_uniform_,100000,0.45640069932147403,0.5170201043743954,0.5161239541543943,0.6430678707369133,0.6073483458206894,0.6066328536149221,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2332,2,NeuMiss_uniform_,100000,0.518124786051664,0.5551891001325665,0.5739325990234487,0.593672622819991,0.5596460514217064,0.552509800779618,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2333,3,NeuMiss_uniform_,100000,0.4804465026100032,0.5195042399750371,0.5368084678376015,0.6253647816391616,0.5894361023165977,0.5729756791484646,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2334,4,NeuMiss_uniform_,100000,0.45621809149725845,0.5285017936475389,0.5364496659649012,0.6444499671676388,0.5812346015088643,0.58059552374695,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2335,5,NeuMiss_uniform_,100000,0.4782821484405586,0.5494856824075685,0.5605211394569631,0.6256374936362226,0.5527964493066809,0.5648110728629849,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2336,6,NeuMiss_uniform_,100000,0.4698930712472901,0.5951039392130413,0.590139130822264,0.6319011257522708,0.5225743491360675,0.5403856833092091,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2337,7,NeuMiss_uniform_,100000,0.4680612083537678,0.5103666932980725,0.5219444361693394,0.6355388005738101,0.59203934406867,0.588906926620591,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2338,8,NeuMiss_uniform_,100000,0.5307411388082061,0.5811559755084185,0.5895513221837055,0.584166412393651,0.5381314721966968,0.5332325843662864,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2339,9,NeuMiss_uniform_,100000,0.4612927763349145,0.531488441266564,0.5437797838819238,0.639730210379557,0.5895681562209546,0.5758336973658308,True,adam,True,20.0,1000.0,,0.001,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2340,0,NeuMiss_uniform_,100000,0.27442737621894514,0.39377668127364684,0.38045466540184697,0.7855294945425472,0.6872665198676321,0.6969374815191778,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2341,1,NeuMiss_uniform_,100000,0.31597065942375063,0.43126365274149986,0.40332839341611415,0.7529067797454447,0.6663523972529637,0.6856767428248466,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2342,2,NeuMiss_uniform_,100000,0.32554377093242404,0.40253793712044383,0.41226604697635505,0.7450099692088815,0.6853136942590392,0.6760736870396937,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2343,3,NeuMiss_uniform_,100000,0.2944171137964049,0.38947634846851753,0.39108823258555364,0.7699883072202348,0.7007583175206734,0.694634090635724,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2344,4,NeuMiss_uniform_,100000,0.3470693815842134,0.41457694223585057,0.4287349266926095,0.7296916406082776,0.6804998724270402,0.6654953962280903,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2345,5,NeuMiss_uniform_,100000,0.31399749555615025,0.38279619396730025,0.3843092424855341,0.7535104843511954,0.7005367387899584,0.7051917620475674,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2346,6,NeuMiss_uniform_,100000,0.333657137744937,0.38236775955811175,0.40252070821853414,0.7404336394724589,0.6880866245117196,0.6867558917730314,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2347,7,NeuMiss_uniform_,100000,0.27322909553457164,0.3623702401470685,0.3594434069635112,0.786615060263664,0.712514673969012,0.7214626444341363,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2348,8,NeuMiss_uniform_,100000,0.2884320513183559,0.43864511128577194,0.4327600100602083,0.7753650625211782,0.6559899018378346,0.6577136127568678,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2349,9,NeuMiss_uniform_,100000,0.3240419108481711,0.40404015306668717,0.39232256727776155,0.745753549766307,0.6834926051541563,0.6931324420243472,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2350,0,NeuMiss_uniform_,100000,0.4685572008600129,0.5679433118088546,0.5667582616926149,0.6328982926121736,0.5509509255943477,0.5544177862791018,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2351,1,NeuMiss_uniform_,100000,0.4778355500912434,0.552472114729965,0.5473053037389061,0.6263045596003075,0.580424266094737,0.5828677901882675,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2352,2,NeuMiss_uniform_,100000,0.5250049271787836,0.5781593494530316,0.6037246323226484,0.5882770313059961,0.5414269617715683,0.5292812144631707,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2353,3,NeuMiss_uniform_,100000,0.48853474859095375,0.5441925972535856,0.5656305531346018,0.619057853015957,0.5699249079668302,0.5500480762195183,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2354,4,NeuMiss_uniform_,100000,0.48136376204291204,0.5470089794512282,0.5694367249675666,0.6248528837666782,0.5665701876295047,0.5548057412530849,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2355,5,NeuMiss_uniform_,100000,0.5077748180158276,0.6000930486055973,0.6068678144230187,0.6025528986172458,0.5116092180837772,0.5288274884180055,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2356,6,NeuMiss_uniform_,100000,0.5105882626426562,0.623524820607877,0.6183952917373564,0.6000218428759188,0.4997735291381368,0.5183791166997385,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2357,7,NeuMiss_uniform_,100000,0.4565892406020894,0.5356728214082568,0.5535871626132228,0.6444715791333936,0.5718109381823094,0.5639845311269458,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2358,8,NeuMiss_uniform_,100000,0.5237200359922464,0.61642231873196,0.6243292444186763,0.5896674187401151,0.5101038604846889,0.5056977451217579,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2359,9,NeuMiss_uniform_,100000,0.44475557128564464,0.5612453726064629,0.577478619282649,0.6526457722302047,0.5665889317510179,0.5495474858539537,True,adam,True,20.0,1000.0,,0.0005,1e-06,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2360,0,NeuMiss_uniform_,100000,0.3765990329503781,0.3992189298648846,0.3854277715812175,0.7056802930360138,0.6829443407681021,0.6929760053685288,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2361,1,NeuMiss_uniform_,100000,0.3896670482430817,0.42097083308068833,0.4012491039980414,0.6952752323488907,0.6743154485871223,0.6872971817355884,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2362,2,NeuMiss_uniform_,100000,0.3856757603115723,0.40747938878025186,0.4134559740223837,0.697910134432737,0.6814506865163497,0.6751387357296386,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2363,3,NeuMiss_uniform_,100000,0.3656822309432325,0.3715476635073324,0.3755450339591339,0.7143128404658621,0.7145332485877918,0.70677038773576,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2364,4,NeuMiss_uniform_,100000,0.40430742874760855,0.41593086084285424,0.4230277988574688,0.6851128807277573,0.6794564541285499,0.6699481720956793,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2365,5,NeuMiss_uniform_,100000,0.37757553236469454,0.3873848597151783,0.3823380507936836,0.7036014254554133,0.6969470040143306,0.7067038868811584,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2366,6,NeuMiss_uniform_,100000,0.38832964933326053,0.3897957941289023,0.4026916964281375,0.6979015211734363,0.6820272660059279,0.6866228276892689,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2367,7,NeuMiss_uniform_,100000,0.3433700464238657,0.35499269475944956,0.34444752964898623,0.7318367704578936,0.7183676271260021,0.7330831441585948,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2368,8,NeuMiss_uniform_,100000,0.40808887332324595,0.4148767677527792,0.4122603544679151,0.6821746469375951,0.6746303699100068,0.6739275717394417,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2369,9,NeuMiss_uniform_,100000,0.3685307120551371,0.40658183993782115,0.3941268336910289,0.7108472015337065,0.6815015587594092,0.6917211777373635,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.3,10,,,stairs,20,gaussian,2,False,5.0,,
2370,0,NeuMiss_uniform_,100000,0.515162155967981,0.5376281061855609,0.5397762297632763,0.5963845893514705,0.5749198935221513,0.5756309106927749,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2371,1,NeuMiss_uniform_,100000,0.5165676499241189,0.5394139554370496,0.5333092122932963,0.5960137846634335,0.5903413037563658,0.5935350000865649,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2372,2,NeuMiss_uniform_,100000,0.5328712435021745,0.5456697865986464,0.5695379869491566,0.5821080547084684,0.5671963929205139,0.5559362411594944,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2373,3,NeuMiss_uniform_,100000,0.5123447761147408,0.5208030534895645,0.5382986693550343,0.600491634275486,0.5884096507540199,0.5717902427609257,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
2374,4,NeuMiss_uniform_,100000,0.5211281911456858,0.5269357922403881,0.5419487291542711,0.593862784214398,0.5824754434722892,0.5762962728327532,True,adam,True,20.0,1000.0,,0.01,1e-05,100.0,,,shared,False,5.0,uniform,,,,False,,,50,0.5,0.7,10,,,stairs,20,gaussian,2,False,5.0,,
